,gene1,gene2,combined_score
6789,ENSG00000285188,ENSG00000268650,1
6790,ENSG00000268650,ENSG00000105650,1
6791,ENSG00000105650,ENSG00000268650,1
6792,ENSG00000285188,ENSG00000105650,1
6793,ENSG00000105650,ENSG00000285188,1
6794,ENSG00000221983,ENSG00000006015,1
6795,ENSG00000006015,ENSG00000221983,1
6796,ENSG00000187266,ENSG00000205517,1
6797,ENSG00000205517,ENSG00000187266,1
6798,ENSG00000168995,ENSG00000269681,1
6799,ENSG00000269681,ENSG00000168995,1
6800,ENSG00000186010,ENSG00000250067,1
6801,ENSG00000250067,ENSG00000186010,1
6802,ENSG00000207972,ENSG00000079805,1
6803,ENSG00000079805,ENSG00000207972,1
6804,ENSG00000105679,ENSG00000236144,1
6805,ENSG00000236144,ENSG00000105679,1
6806,ENSG00000105679,ENSG00000105677,1
6807,ENSG00000105677,ENSG00000105679,1
6808,ENSG00000236144,ENSG00000105677,1
6809,ENSG00000105677,ENSG00000236144,1
6810,ENSG00000104915,ENSG00000160888,1
6811,ENSG00000160888,ENSG00000104915,1
6812,ENSG00000104915,ENSG00000287296,1
6813,ENSG00000287296,ENSG00000104915,1
6814,ENSG00000104915,ENSG00000267598,1
6815,ENSG00000267598,ENSG00000104915,1
6816,ENSG00000104915,ENSG00000213253,1
6817,ENSG00000213253,ENSG00000104915,1
6818,ENSG00000160888,ENSG00000287296,1
6819,ENSG00000287296,ENSG00000160888,1
6820,ENSG00000160888,ENSG00000267598,1
6821,ENSG00000267598,ENSG00000160888,1
6822,ENSG00000160888,ENSG00000213253,1
6823,ENSG00000213253,ENSG00000160888,1
6824,ENSG00000287296,ENSG00000267598,1
6825,ENSG00000267598,ENSG00000287296,1
6826,ENSG00000287296,ENSG00000213253,1
6827,ENSG00000213253,ENSG00000287296,1
6828,ENSG00000267598,ENSG00000213253,1
6829,ENSG00000213253,ENSG00000267598,1
6830,ENSG00000290427,ENSG00000268758,1
6831,ENSG00000268758,ENSG00000290427,1
6832,ENSG00000063176,ENSG00000105516,1
6833,ENSG00000105516,ENSG00000063176,1
6834,ENSG00000063176,ENSG00000063180,1
6835,ENSG00000063180,ENSG00000063176,1
6836,ENSG00000063176,ENSG00000293426,1
6837,ENSG00000293426,ENSG00000063176,1
6838,ENSG00000105516,ENSG00000063180,1
6839,ENSG00000063180,ENSG00000105516,1
6840,ENSG00000105516,ENSG00000293426,1
6841,ENSG00000293426,ENSG00000105516,1
6842,ENSG00000063180,ENSG00000293426,1
6843,ENSG00000293426,ENSG00000063180,1
6844,ENSG00000130244,ENSG00000171777,1
6845,ENSG00000171777,ENSG00000130244,1
6846,ENSG00000279452,ENSG00000288906,1
6847,ENSG00000288906,ENSG00000279452,1
6848,ENSG00000171469,ENSG00000267106,1
6849,ENSG00000267106,ENSG00000171469,1
6850,ENSG00000175221,ENSG00000197766,1
6851,ENSG00000197766,ENSG00000175221,1
6852,ENSG00000172270,ENSG00000099822,1
6853,ENSG00000099822,ENSG00000172270,1
6854,ENSG00000172270,ENSG00000267036,1
6855,ENSG00000267036,ENSG00000172270,1
6856,ENSG00000099822,ENSG00000267036,1
6857,ENSG00000267036,ENSG00000099822,1
6858,ENSG00000130167,ENSG00000267174,1
6859,ENSG00000267174,ENSG00000130167,1
6860,ENSG00000142534,ENSG00000200530,1
6861,ENSG00000200530,ENSG00000142534,1
6862,ENSG00000267646,ENSG00000177599,1
6863,ENSG00000177599,ENSG00000267646,1
6864,ENSG00000269711,ENSG00000181029,1
6865,ENSG00000181029,ENSG00000269711,1
6866,ENSG00000269711,ENSG00000104921,1
6867,ENSG00000104921,ENSG00000269711,1
6868,ENSG00000181029,ENSG00000104921,1
6869,ENSG00000104921,ENSG00000181029,1
6870,ENSG00000176619,ENSG00000267201,1
6871,ENSG00000267201,ENSG00000176619,1
6872,ENSG00000186806,ENSG00000267905,1
6873,ENSG00000267905,ENSG00000186806,1
6874,ENSG00000186806,ENSG00000267984,1
6875,ENSG00000267984,ENSG00000186806,1
6876,ENSG00000186806,ENSG00000105379,1
6877,ENSG00000105379,ENSG00000186806,1
6878,ENSG00000267905,ENSG00000267984,1
6879,ENSG00000267984,ENSG00000267905,1
6880,ENSG00000267905,ENSG00000105379,1
6881,ENSG00000105379,ENSG00000267905,1
6882,ENSG00000267984,ENSG00000105379,1
6883,ENSG00000105379,ENSG00000267984,1
6884,ENSG00000268461,ENSG00000231205,1
6885,ENSG00000231205,ENSG00000268461,1
6886,ENSG00000268461,ENSG00000238517,1
6887,ENSG00000238517,ENSG00000268461,1
6888,ENSG00000231205,ENSG00000238517,1
6889,ENSG00000238517,ENSG00000231205,1
6890,ENSG00000258674,ENSG00000250067,1
6891,ENSG00000250067,ENSG00000258674,1
6892,ENSG00000258674,ENSG00000160161,1
6893,ENSG00000160161,ENSG00000258674,1
6894,ENSG00000250067,ENSG00000160161,1
6895,ENSG00000160161,ENSG00000250067,1
6896,ENSG00000104983,ENSG00000008438,1
6897,ENSG00000008438,ENSG00000104983,1
6898,ENSG00000104983,ENSG00000268401,1
6899,ENSG00000268401,ENSG00000104983,1
6900,ENSG00000008438,ENSG00000268401,1
6901,ENSG00000268401,ENSG00000008438,1
6902,ENSG00000269469,ENSG00000090554,1
6903,ENSG00000090554,ENSG00000269469,1
6904,ENSG00000269469,ENSG00000273189,1
6905,ENSG00000273189,ENSG00000269469,1
6906,ENSG00000269469,ENSG00000201675,1
6907,ENSG00000201675,ENSG00000269469,1
6908,ENSG00000269469,ENSG00000142541,1
6909,ENSG00000142541,ENSG00000269469,1
6910,ENSG00000090554,ENSG00000273189,1
6911,ENSG00000273189,ENSG00000090554,1
6912,ENSG00000090554,ENSG00000201675,1
6913,ENSG00000201675,ENSG00000090554,1
6914,ENSG00000090554,ENSG00000142541,1
6915,ENSG00000142541,ENSG00000090554,1
6916,ENSG00000273189,ENSG00000201675,1
6917,ENSG00000201675,ENSG00000273189,1
6918,ENSG00000273189,ENSG00000142541,1
6919,ENSG00000142541,ENSG00000273189,1
6920,ENSG00000201675,ENSG00000142541,1
6921,ENSG00000142541,ENSG00000201675,1
6922,ENSG00000173581,ENSG00000267523,1
6923,ENSG00000267523,ENSG00000173581,1
6924,ENSG00000173581,ENSG00000267096,1
6925,ENSG00000267096,ENSG00000173581,1
6926,ENSG00000173581,ENSG00000063244,1
6927,ENSG00000063244,ENSG00000173581,1
6928,ENSG00000267523,ENSG00000267096,1
6929,ENSG00000267096,ENSG00000267523,1
6930,ENSG00000267523,ENSG00000063244,1
6931,ENSG00000063244,ENSG00000267523,1
6932,ENSG00000267096,ENSG00000063244,1
6933,ENSG00000063244,ENSG00000267096,1
6934,ENSG00000207585,ENSG00000187556,1
6935,ENSG00000187556,ENSG00000207585,1
6936,ENSG00000207585,ENSG00000132016,1
6937,ENSG00000132016,ENSG00000207585,1
6938,ENSG00000187556,ENSG00000132016,1
6939,ENSG00000132016,ENSG00000187556,1
6940,ENSG00000240197,ENSG00000276758,1
6941,ENSG00000276758,ENSG00000240197,1
6942,ENSG00000240197,ENSG00000251431,1
6943,ENSG00000251431,ENSG00000240197,1
6944,ENSG00000276758,ENSG00000251431,1
6945,ENSG00000251431,ENSG00000276758,1
6946,ENSG00000012124,ENSG00000284034,1
6947,ENSG00000284034,ENSG00000012124,1
6948,ENSG00000012124,ENSG00000126266,1
6949,ENSG00000126266,ENSG00000012124,1
6950,ENSG00000284034,ENSG00000126266,1
6951,ENSG00000126266,ENSG00000284034,1
6952,ENSG00000142513,ENSG00000268375,1
6953,ENSG00000268375,ENSG00000142513,1
6954,ENSG00000142513,ENSG00000221381,1
6955,ENSG00000221381,ENSG00000142513,1
6956,ENSG00000142513,ENSG00000221241,1
6957,ENSG00000221241,ENSG00000142513,1
6958,ENSG00000142513,ENSG00000261341,1
6959,ENSG00000261341,ENSG00000142513,1
6960,ENSG00000142513,ENSG00000167747,1
6961,ENSG00000167747,ENSG00000142513,1
6962,ENSG00000142513,ENSG00000293495,1
6963,ENSG00000293495,ENSG00000142513,1
6964,ENSG00000268375,ENSG00000221381,1
6965,ENSG00000221381,ENSG00000268375,1
6966,ENSG00000268375,ENSG00000221241,1
6967,ENSG00000221241,ENSG00000268375,1
6968,ENSG00000268375,ENSG00000261341,1
6969,ENSG00000261341,ENSG00000268375,1
6970,ENSG00000268375,ENSG00000167747,1
6971,ENSG00000167747,ENSG00000268375,1
6972,ENSG00000268375,ENSG00000293495,1
6973,ENSG00000293495,ENSG00000268375,1
6974,ENSG00000221381,ENSG00000221241,1
6975,ENSG00000221241,ENSG00000221381,1
6976,ENSG00000221381,ENSG00000261341,1
6977,ENSG00000261341,ENSG00000221381,1
6978,ENSG00000221381,ENSG00000167747,1
6979,ENSG00000167747,ENSG00000221381,1
6980,ENSG00000221381,ENSG00000293495,1
6981,ENSG00000293495,ENSG00000221381,1
6982,ENSG00000221241,ENSG00000261341,1
6983,ENSG00000261341,ENSG00000221241,1
6984,ENSG00000221241,ENSG00000167747,1
6985,ENSG00000167747,ENSG00000221241,1
6986,ENSG00000221241,ENSG00000293495,1
6987,ENSG00000293495,ENSG00000221241,1
6988,ENSG00000261341,ENSG00000167747,1
6989,ENSG00000167747,ENSG00000261341,1
6990,ENSG00000261341,ENSG00000293495,1
6991,ENSG00000293495,ENSG00000261341,1
6992,ENSG00000167747,ENSG00000293495,1
6993,ENSG00000293495,ENSG00000167747,1
6994,ENSG00000188305,ENSG00000288156,1
6995,ENSG00000288156,ENSG00000188305,1
6996,ENSG00000188305,ENSG00000220008,1
6997,ENSG00000220008,ENSG00000188305,1
6998,ENSG00000288156,ENSG00000220008,1
6999,ENSG00000220008,ENSG00000288156,1
7000,ENSG00000196110,ENSG00000188321,1
7001,ENSG00000188321,ENSG00000196110,1
7002,ENSG00000196110,ENSG00000270011,1
7003,ENSG00000270011,ENSG00000196110,1
7004,ENSG00000188321,ENSG00000270011,1
7005,ENSG00000270011,ENSG00000188321,1
7006,ENSG00000105369,ENSG00000076928,1
7007,ENSG00000076928,ENSG00000105369,1
7008,ENSG00000279619,ENSG00000221857,1
7009,ENSG00000221857,ENSG00000279619,1
7010,ENSG00000279619,ENSG00000266964,1
7011,ENSG00000266964,ENSG00000279619,1
7012,ENSG00000221857,ENSG00000266964,1
7013,ENSG00000266964,ENSG00000221857,1
7014,ENSG00000167476,ENSG00000104899,1
7015,ENSG00000104899,ENSG00000167476,1
7016,ENSG00000167476,ENSG00000284272,1
7017,ENSG00000284272,ENSG00000167476,1
7018,ENSG00000167476,ENSG00000104904,1
7019,ENSG00000104904,ENSG00000167476,1
7020,ENSG00000167476,ENSG00000273734,1
7021,ENSG00000273734,ENSG00000167476,1
7022,ENSG00000167476,ENSG00000188305,1
7023,ENSG00000188305,ENSG00000167476,1
7024,ENSG00000104899,ENSG00000284272,1
7025,ENSG00000284272,ENSG00000104899,1
7026,ENSG00000104899,ENSG00000104904,1
7027,ENSG00000104904,ENSG00000104899,1
7028,ENSG00000104899,ENSG00000273734,1
7029,ENSG00000273734,ENSG00000104899,1
7030,ENSG00000104899,ENSG00000188305,1
7031,ENSG00000188305,ENSG00000104899,1
7032,ENSG00000284272,ENSG00000104904,1
7033,ENSG00000104904,ENSG00000284272,1
7034,ENSG00000284272,ENSG00000273734,1
7035,ENSG00000273734,ENSG00000284272,1
7036,ENSG00000284272,ENSG00000188305,1
7037,ENSG00000188305,ENSG00000284272,1
7038,ENSG00000104904,ENSG00000273734,1
7039,ENSG00000273734,ENSG00000104904,1
7040,ENSG00000104904,ENSG00000188305,1
7041,ENSG00000188305,ENSG00000104904,1
7042,ENSG00000273734,ENSG00000188305,1
7043,ENSG00000188305,ENSG00000273734,1
7044,ENSG00000101445,ENSG00000101447,1
7045,ENSG00000101447,ENSG00000101445,1
7046,ENSG00000125850,ENSG00000212232,1
7047,ENSG00000212232,ENSG00000125850,1
7048,ENSG00000125850,ENSG00000125871,1
7049,ENSG00000125871,ENSG00000125850,1
7050,ENSG00000125850,ENSG00000089006,1
7051,ENSG00000089006,ENSG00000125850,1
7052,ENSG00000212232,ENSG00000125871,1
7053,ENSG00000125871,ENSG00000212232,1
7054,ENSG00000212232,ENSG00000089006,1
7055,ENSG00000089006,ENSG00000212232,1
7056,ENSG00000125871,ENSG00000089006,1
7057,ENSG00000089006,ENSG00000125871,1
7058,ENSG00000101474,ENSG00000286444,1
7059,ENSG00000286444,ENSG00000101474,1
7060,ENSG00000173404,ENSG00000089101,1
7061,ENSG00000089101,ENSG00000173404,1
7062,ENSG00000173404,ENSG00000280229,1
7063,ENSG00000280229,ENSG00000173404,1
7064,ENSG00000089101,ENSG00000280229,1
7065,ENSG00000280229,ENSG00000089101,1
7066,ENSG00000232528,ENSG00000293374,1
7067,ENSG00000293374,ENSG00000232528,1
7068,ENSG00000124232,ENSG00000124159,1
7069,ENSG00000124159,ENSG00000124232,1
7070,ENSG00000130702,ENSG00000130706,1
7071,ENSG00000130706,ENSG00000130702,1
7072,ENSG00000130702,ENSG00000226332,1
7073,ENSG00000226332,ENSG00000130702,1
7074,ENSG00000130706,ENSG00000226332,1
7075,ENSG00000226332,ENSG00000130706,1
7076,ENSG00000125775,ENSG00000280162,1
7077,ENSG00000280162,ENSG00000125775,1
7078,ENSG00000125775,ENSG00000234684,1
7079,ENSG00000234684,ENSG00000125775,1
7080,ENSG00000280162,ENSG00000234684,1
7081,ENSG00000234684,ENSG00000280162,1
7082,ENSG00000274491,ENSG00000275069,1
7083,ENSG00000275069,ENSG00000274491,1
7084,ENSG00000274491,ENSG00000225806,1
7085,ENSG00000225806,ENSG00000274491,1
7086,ENSG00000274491,ENSG00000235590,1
7087,ENSG00000235590,ENSG00000274491,1
7088,ENSG00000275069,ENSG00000225806,1
7089,ENSG00000225806,ENSG00000275069,1
7090,ENSG00000275069,ENSG00000235590,1
7091,ENSG00000235590,ENSG00000275069,1
7092,ENSG00000225806,ENSG00000235590,1
7093,ENSG00000235590,ENSG00000225806,1
7094,ENSG00000132823,ENSG00000223891,1
7095,ENSG00000223891,ENSG00000132823,1
7096,ENSG00000087586,ENSG00000101138,1
7097,ENSG00000101138,ENSG00000087586,1
7098,ENSG00000100994,ENSG00000100997,1
7099,ENSG00000100997,ENSG00000100994,1
7100,ENSG00000132823,ENSG00000223891,1
7101,ENSG00000223891,ENSG00000132823,1
7102,ENSG00000101474,ENSG00000286444,1
7103,ENSG00000286444,ENSG00000101474,1
7104,ENSG00000125531,ENSG00000130589,1
7105,ENSG00000130589,ENSG00000125531,1
7106,ENSG00000254995,ENSG00000124222,1
7107,ENSG00000124222,ENSG00000254995,1
7108,ENSG00000124227,ENSG00000124224,1
7109,ENSG00000124224,ENSG00000124227,1
7110,ENSG00000124227,ENSG00000291067,1
7111,ENSG00000291067,ENSG00000124227,1
7112,ENSG00000124224,ENSG00000291067,1
7113,ENSG00000291067,ENSG00000124224,1
7114,ENSG00000218018,ENSG00000132819,1
7115,ENSG00000132819,ENSG00000218018,1
7116,ENSG00000287430,ENSG00000185052,1
7117,ENSG00000185052,ENSG00000287430,1
7118,ENSG00000287430,ENSG00000235996,1
7119,ENSG00000235996,ENSG00000287430,1
7120,ENSG00000185052,ENSG00000235996,1
7121,ENSG00000235996,ENSG00000185052,1
7122,ENSG00000101474,ENSG00000286444,1
7123,ENSG00000286444,ENSG00000101474,1
7124,ENSG00000101457,ENSG00000175063,1
7125,ENSG00000175063,ENSG00000101457,1
7126,ENSG00000276223,ENSG00000244558,1
7127,ENSG00000244558,ENSG00000276223,1
7128,ENSG00000276223,ENSG00000124249,1
7129,ENSG00000124249,ENSG00000276223,1
7130,ENSG00000244558,ENSG00000124249,1
7131,ENSG00000124249,ENSG00000244558,1
7132,ENSG00000227297,ENSG00000124256,1
7133,ENSG00000124256,ENSG00000227297,1
7134,ENSG00000230400,ENSG00000283072,1
7135,ENSG00000283072,ENSG00000230400,1
7136,ENSG00000101246,ENSG00000197114,1
7137,ENSG00000197114,ENSG00000101246,1
7138,ENSG00000101246,ENSG00000273154,1
7139,ENSG00000273154,ENSG00000101246,1
7140,ENSG00000197114,ENSG00000273154,1
7141,ENSG00000273154,ENSG00000197114,1
7142,ENSG00000101146,ENSG00000218018,1
7143,ENSG00000218018,ENSG00000101146,1
7144,ENSG00000101146,ENSG00000132819,1
7145,ENSG00000132819,ENSG00000101146,1
7146,ENSG00000218018,ENSG00000132819,1
7147,ENSG00000132819,ENSG00000218018,1
7148,ENSG00000198646,ENSG00000225336,1
7149,ENSG00000225336,ENSG00000198646,1
7150,ENSG00000198646,ENSG00000131067,1
7151,ENSG00000131067,ENSG00000198646,1
7152,ENSG00000225336,ENSG00000131067,1
7153,ENSG00000131067,ENSG00000225336,1
7154,ENSG00000101222,ENSG00000125817,1
7155,ENSG00000125817,ENSG00000101222,1
7156,ENSG00000101222,ENSG00000101224,1
7157,ENSG00000101224,ENSG00000101222,1
7158,ENSG00000125817,ENSG00000101224,1
7159,ENSG00000101224,ENSG00000125817,1
7160,ENSG00000260861,ENSG00000089012,1
7161,ENSG00000089012,ENSG00000260861,1
7162,ENSG00000260861,ENSG00000101307,1
7163,ENSG00000101307,ENSG00000260861,1
7164,ENSG00000089012,ENSG00000101307,1
7165,ENSG00000101307,ENSG00000089012,1
7166,ENSG00000277496,ENSG00000276317,1
7167,ENSG00000276317,ENSG00000277496,1
7168,ENSG00000277496,ENSG00000232803,1
7169,ENSG00000232803,ENSG00000277496,1
7170,ENSG00000276317,ENSG00000232803,1
7171,ENSG00000232803,ENSG00000276317,1
7172,ENSG00000101213,ENSG00000275812,1
7173,ENSG00000275812,ENSG00000101213,1
7174,ENSG00000101213,ENSG00000125531,1
7175,ENSG00000125531,ENSG00000101213,1
7176,ENSG00000101213,ENSG00000125508,1
7177,ENSG00000125508,ENSG00000101213,1
7178,ENSG00000275812,ENSG00000125531,1
7179,ENSG00000125531,ENSG00000275812,1
7180,ENSG00000275812,ENSG00000125508,1
7181,ENSG00000125508,ENSG00000275812,1
7182,ENSG00000125531,ENSG00000125508,1
7183,ENSG00000125508,ENSG00000125531,1
7184,ENSG00000205181,ENSG00000225831,1
7185,ENSG00000225831,ENSG00000205181,1
7186,ENSG00000205181,ENSG00000235820,1
7187,ENSG00000235820,ENSG00000205181,1
7188,ENSG00000205181,ENSG00000125772,1
7189,ENSG00000125772,ENSG00000205181,1
7190,ENSG00000205181,ENSG00000233578,1
7191,ENSG00000233578,ENSG00000205181,1
7192,ENSG00000225831,ENSG00000235820,1
7193,ENSG00000235820,ENSG00000225831,1
7194,ENSG00000225831,ENSG00000125772,1
7195,ENSG00000125772,ENSG00000225831,1
7196,ENSG00000225831,ENSG00000233578,1
7197,ENSG00000233578,ENSG00000225831,1
7198,ENSG00000235820,ENSG00000125772,1
7199,ENSG00000125772,ENSG00000235820,1
7200,ENSG00000235820,ENSG00000233578,1
7201,ENSG00000233578,ENSG00000235820,1
7202,ENSG00000125772,ENSG00000233578,1
7203,ENSG00000233578,ENSG00000125772,1
7204,ENSG00000101384,ENSG00000270792,1
7205,ENSG00000270792,ENSG00000101384,1
7206,ENSG00000131067,ENSG00000131069,1
7207,ENSG00000131069,ENSG00000131067,1
7208,ENSG00000197670,ENSG00000171940,1
7209,ENSG00000171940,ENSG00000197670,1
7210,ENSG00000286472,ENSG00000197586,1
7211,ENSG00000197586,ENSG00000286472,1
7212,ENSG00000230908,ENSG00000277975,1
7213,ENSG00000277975,ENSG00000230908,1
7214,ENSG00000204070,ENSG00000254806,1
7215,ENSG00000254806,ENSG00000204070,1
7216,ENSG00000213742,ENSG00000130684,1
7217,ENSG00000130684,ENSG00000213742,1
7218,ENSG00000213742,ENSG00000278383,1
7219,ENSG00000278383,ENSG00000213742,1
7220,ENSG00000213742,ENSG00000226465,1
7221,ENSG00000226465,ENSG00000213742,1
7222,ENSG00000130684,ENSG00000278383,1
7223,ENSG00000278383,ENSG00000130684,1
7224,ENSG00000130684,ENSG00000226465,1
7225,ENSG00000226465,ENSG00000130684,1
7226,ENSG00000278383,ENSG00000226465,1
7227,ENSG00000226465,ENSG00000278383,1
7228,ENSG00000232358,ENSG00000026559,1
7229,ENSG00000026559,ENSG00000232358,1
7230,ENSG00000287430,ENSG00000185052,1
7231,ENSG00000185052,ENSG00000287430,1
7232,ENSG00000287430,ENSG00000235996,1
7233,ENSG00000235996,ENSG00000287430,1
7234,ENSG00000185052,ENSG00000235996,1
7235,ENSG00000235996,ENSG00000185052,1
7236,ENSG00000243961,ENSG00000132623,1
7237,ENSG00000132623,ENSG00000243961,1
7238,ENSG00000206998,ENSG00000124193,1
7239,ENSG00000124193,ENSG00000206998,1
7240,ENSG00000206998,ENSG00000201372,1
7241,ENSG00000201372,ENSG00000206998,1
7242,ENSG00000206998,ENSG00000288000,1
7243,ENSG00000288000,ENSG00000206998,1
7244,ENSG00000124193,ENSG00000201372,1
7245,ENSG00000201372,ENSG00000124193,1
7246,ENSG00000124193,ENSG00000288000,1
7247,ENSG00000288000,ENSG00000124193,1
7248,ENSG00000201372,ENSG00000288000,1
7249,ENSG00000288000,ENSG00000201372,1
7250,ENSG00000259399,ENSG00000101082,1
7251,ENSG00000101082,ENSG00000259399,1
7252,ENSG00000259399,ENSG00000101084,1
7253,ENSG00000101084,ENSG00000259399,1
7254,ENSG00000101082,ENSG00000101084,1
7255,ENSG00000101084,ENSG00000101082,1
7256,ENSG00000100985,ENSG00000204044,1
7257,ENSG00000204044,ENSG00000100985,1
7258,ENSG00000100985,ENSG00000124140,1
7259,ENSG00000124140,ENSG00000100985,1
7260,ENSG00000204044,ENSG00000124140,1
7261,ENSG00000124140,ENSG00000204044,1
7262,ENSG00000260861,ENSG00000252103,1
7263,ENSG00000252103,ENSG00000260861,1
7264,ENSG00000260861,ENSG00000125900,1
7265,ENSG00000125900,ENSG00000260861,1
7266,ENSG00000252103,ENSG00000125900,1
7267,ENSG00000125900,ENSG00000252103,1
7268,ENSG00000101457,ENSG00000175063,1
7269,ENSG00000175063,ENSG00000101457,1
7270,ENSG00000101457,ENSG00000101470,1
7271,ENSG00000101470,ENSG00000101457,1
7272,ENSG00000175063,ENSG00000101470,1
7273,ENSG00000101470,ENSG00000175063,1
7274,ENSG00000101003,ENSG00000101004,1
7275,ENSG00000101004,ENSG00000101003,1
7276,ENSG00000286262,ENSG00000223768,1
7277,ENSG00000223768,ENSG00000286262,1
7278,ENSG00000185433,ENSG00000293050,1
7279,ENSG00000293050,ENSG00000185433,1
7280,ENSG00000183527,ENSG00000185658,1
7281,ENSG00000185658,ENSG00000183527,1
7282,ENSG00000183527,ENSG00000272991,1
7283,ENSG00000272991,ENSG00000183527,1
7284,ENSG00000185658,ENSG00000272991,1
7285,ENSG00000272991,ENSG00000185658,1
7286,ENSG00000160214,ENSG00000215458,1
7287,ENSG00000215458,ENSG00000160214,1
7288,ENSG00000287470,ENSG00000231480,1
7289,ENSG00000231480,ENSG00000287470,1
7290,ENSG00000154640,ENSG00000280594,1
7291,ENSG00000280594,ENSG00000154640,1
7292,ENSG00000230978,ENSG00000234380,1
7293,ENSG00000234380,ENSG00000230978,1
7294,ENSG00000160194,ENSG00000233056,1
7295,ENSG00000233056,ENSG00000160194,1
7296,ENSG00000166979,ENSG00000265590,1
7297,ENSG00000265590,ENSG00000166979,1
7298,ENSG00000141959,ENSG00000241728,1
7299,ENSG00000241728,ENSG00000141959,1
7300,ENSG00000141959,ENSG00000160226,1
7301,ENSG00000160226,ENSG00000141959,1
7302,ENSG00000141959,ENSG00000184441,1
7303,ENSG00000184441,ENSG00000141959,1
7304,ENSG00000141959,ENSG00000232969,1
7305,ENSG00000232969,ENSG00000141959,1
7306,ENSG00000141959,ENSG00000260256,1
7307,ENSG00000260256,ENSG00000141959,1
7308,ENSG00000241728,ENSG00000160226,1
7309,ENSG00000160226,ENSG00000241728,1
7310,ENSG00000241728,ENSG00000184441,1
7311,ENSG00000184441,ENSG00000241728,1
7312,ENSG00000241728,ENSG00000232969,1
7313,ENSG00000232969,ENSG00000241728,1
7314,ENSG00000241728,ENSG00000260256,1
7315,ENSG00000260256,ENSG00000241728,1
7316,ENSG00000160226,ENSG00000184441,1
7317,ENSG00000184441,ENSG00000160226,1
7318,ENSG00000160226,ENSG00000232969,1
7319,ENSG00000232969,ENSG00000160226,1
7320,ENSG00000160226,ENSG00000260256,1
7321,ENSG00000260256,ENSG00000160226,1
7322,ENSG00000184441,ENSG00000232969,1
7323,ENSG00000232969,ENSG00000184441,1
7324,ENSG00000184441,ENSG00000260256,1
7325,ENSG00000260256,ENSG00000184441,1
7326,ENSG00000232969,ENSG00000260256,1
7327,ENSG00000260256,ENSG00000232969,1
7328,ENSG00000236118,ENSG00000233720,1
7329,ENSG00000233720,ENSG00000236118,1
7330,ENSG00000233764,ENSG00000231576,1
7331,ENSG00000231576,ENSG00000233764,1
7332,ENSG00000233764,ENSG00000237948,1
7333,ENSG00000237948,ENSG00000233764,1
7334,ENSG00000233764,ENSG00000128284,1
